Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44087;Machecoul;208096;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208096;1;2608;Randonnée équestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208096;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208100;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208100;1;2608;Randonnée équestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208100;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208129;1;2601;Equitation;Oui;Oui;Non;Entrainement;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208135;1;2601;Equitation;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208135;1;2603;Dressage;Oui;Oui;Non;Entrainement;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208135;1;2604;Saut d'obstacle;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208135;1;2605;Attelage;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208135;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208143;1;2601;Equitation;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208143;1;2603;Dressage;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208143;1;2604;Saut d'obstacle;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44020;Bouguenais;208147;1;201;Formule racer / Vol à moteur / Voltige aérienne/Rallye aérien/Pilotage précision;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2601;Equitation;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2603;Dressage;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2604;Saut d'obstacle;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2606;Horse - Ball;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208158;1;2610;Equitation western / Equitation camarguaise;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208166;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208174;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208174;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208174;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208174;1;2606;Horse - Ball;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208174;1;2610;Equitation western / Equitation camarguaise;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208185;1;2601;Equitation;Oui;Non;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208185;1;2603;Dressage;Oui;Non;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208185;1;2604;Saut d'obstacle;Oui;Non;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208201;1;2601;Equitation;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208201;1;2603;Dressage;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208201;1;2604;Saut d'obstacle;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208201;1;2606;Horse - Ball;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208201;1;2610;Equitation western / Equitation camarguaise;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208215;1;2601;Equitation;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208224;1;2601;Equitation;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208224;1;2602;Concours complet;Oui;Oui;Non;;47.1709061678, -1.61739752858
44;Loire-Atlantique;44036;Châteaubriant;208291;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;208305;1;2301;Cyclotourisme;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;208305;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;208305;1;6302;Patinage de course;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.7221583524, -1.38664809937
44;Loire-Atlantique;44020;Bouguenais;208332;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208332;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;208348;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44055;Baule-Escoublac;208773;1;3602;Musculation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;208773;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44069;Guérande;208792;1;2301;Cyclotourisme;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;208792;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3313320913, -2.41703658813
44;Loire-Atlantique;44068;Guenrouet;208827;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44053;Drefféac;208842;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4684630967, -2.05940448032
44;Loire-Atlantique;44053;Drefféac;208842;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4684630967, -2.05940448032
44;Loire-Atlantique;44053;Drefféac;208842;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4684630967, -2.05940448032
44;Loire-Atlantique;44068;Guenrouet;208937;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44068;Guenrouet;208949;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44068;Guenrouet;208949;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44068;Guenrouet;208958;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44068;Guenrouet;208958;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5034137503, -1.95561601434
44;Loire-Atlantique;44037;Château-Thébaud;208976;1;8201;Tir à l'arc;Oui;Oui;Non;Scolaire;47.1158057933, -1.43844838155
44;Loire-Atlantique;44098;Missillac;208994;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.4881482821, -2.17765365439
44;Loire-Atlantique;44098;Missillac;208994;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.4881482821, -2.17765365439
44;Loire-Atlantique;44098;Missillac;208994;1;6302;Patinage de course;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4881482821, -2.17765365439
44;Loire-Atlantique;44098;Missillac;208994;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.4881482821, -2.17765365439
44;Loire-Atlantique;44069;Guérande;209100;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;209100;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Scolaire;47.3313320913, -2.41703658813
44;Loire-Atlantique;44043;Clisson;209444;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.097896998, -1.27042598067
44;Loire-Atlantique;44055;Baule-Escoublac;209458;1;201;Formule racer / Vol à moteur / Voltige aérienne/Rallye aérien/Pilotage précision;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;209458;1;5401;Parachutisme;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;209458;1;6101;Planeur ULM / Multiaxe / Pendulaire / Paramoteur / Motorisations auxiliaires / Autogire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44077;Joué-sur-Erdre;209470;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5092437538, -1.42943494948
44;Loire-Atlantique;44043;Clisson;209492;1;5201;Natation course sportive;Oui;Oui;Non;Entrainement;47.097896998, -1.27042598067
44;Loire-Atlantique;44043;Clisson;209492;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.097896998, -1.27042598067
44;Loire-Atlantique;44043;Clisson;209492;1;5208;Aquagym;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.097896998, -1.27042598067
44;Loire-Atlantique;44043;Clisson;209541;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.097896998, -1.27042598067
44;Loire-Atlantique;44043;Clisson;209549;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.097896998, -1.27042598067
44;Loire-Atlantique;44087;Machecoul;209700;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209700;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209700;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209700;1;7901;Tennis;Oui;Oui;Non;Compétition départementale;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209700;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44015;Blain;209711;1;8104;Tir aux armes réglementaires;Oui;Oui;Non;Entrainement;47.4628210409, -1.76789479614
44;Loire-Atlantique;44087;Machecoul;209750;1;2804;Plongée subaquatique (Plongée libre);Oui;Oui;Non;Entrainement;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209750;1;5201;Natation course sportive;Oui;Oui;Non;Entrainement;46.9910784513, -1.82345670327
44;Loire-Atlantique;44063;Gétigné;209765;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0812318041, -1.21795705627
44;Loire-Atlantique;44063;Gétigné;209765;1;1703;Descente;Oui;Oui;Non;Entrainement;47.0812318041, -1.21795705627
44;Loire-Atlantique;44063;Gétigné;209765;1;1704;Kayak-polo;Oui;Oui;Non;Entrainement;47.0812318041, -1.21795705627
44;Loire-Atlantique;44063;Gétigné;209765;1;1705;Slalom;Oui;Oui;Non;Compétition régionale;47.0812318041, -1.21795705627
44;Loire-Atlantique;44063;Gétigné;209765;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0812318041, -1.21795705627
44;Loire-Atlantique;44087;Machecoul;209851;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209851;1;5208;Aquagym;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;209868;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44063;Gétigné;209871;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0812318041, -1.21795705627
44;Loire-Atlantique;44051;Derval;209999;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;209999;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;209999;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;209999;1;7901;Tennis;Oui;Oui;Non;Compétition régionale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;209999;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;209999;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;210030;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;210030;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;210030;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;210030;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.6576802483, -1.67772975598
44;Loire-Atlantique;44051;Derval;210054;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Compétition départementale;47.6576802483, -1.67772975598
44;Loire-Atlantique;44045;Cordemais;210570;1;2609;Course sur le plat;Oui;Oui;Non;Compétition nationale;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210588;2;2601;Equitation;Oui;Oui;Non;Entrainement;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210588;2;2603;Dressage;Oui;Oui;Non;Entrainement;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210588;2;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210592;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210592;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210592;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210604;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210604;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44045;Cordemais;210604;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44020;Bouguenais;210620;1;5206;Baignade loisirs;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1709061678, -1.61739752858
44;Loire-Atlantique;44045;Cordemais;210645;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2968036073, -1.8357108105
44;Loire-Atlantique;44060;Fresne-sur-Loire;210692;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4042359286, -0.94242981512
44;Loire-Atlantique;44060;Fresne-sur-Loire;210692;1;5001;Motonautisme / Jet hydrojet / Aéroglisseur;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4042359286, -0.94242981512
44;Loire-Atlantique;44060;Fresne-sur-Loire;210692;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4042359286, -0.94242981512
44;Loire-Atlantique;44060;Fresne-sur-Loire;210692;1;6902;Ski nautique classique / Course / à figures libres / nupieds / Kneeboard / Wake-board;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4042359286, -0.94242981512
44;Loire-Atlantique;44091;Marsac-sur-Don;210952;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5923270414, -1.69651775245
44;Loire-Atlantique;44091;Marsac-sur-Don;210952;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.5923270414, -1.69651775245
44;Loire-Atlantique;44091;Marsac-sur-Don;210952;1;7901;Tennis;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.5923270414, -1.69651775245
44;Loire-Atlantique;44076;Jans;210958;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210958;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210958;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210958;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210958;1;7901;Tennis;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210958;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210962;1;2402;Autres Danses;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6241270257, -1.60441413686
44;Loire-Atlantique;44076;Jans;210962;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6241270257, -1.60441413686
44;Loire-Atlantique;44067;Guémené-Penfao;211020;1;1701;Canoë de randonnée;Oui;Oui;Non;Entrainement;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;211020;1;5201;Natation course sportive;Oui;Oui;Non;Entrainement;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;211020;1;5208;Aquagym;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44067;Guémené-Penfao;211053;1;1101;Basket-Ball;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6278891238, -1.83077595154
44;Loire-Atlantique;44012;Bernerie-en-Retz;211223;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.0856704602, -2.03170205961
44;Loire-Atlantique;44081;Legé;211516;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Scolaire;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;211516;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;211516;1;7901;Tennis;Oui;Oui;Non;Scolaire;46.9003706986, -1.57917124705
44;Loire-Atlantique;44088;Maisdon-sur-Sèvre;211637;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.116363643, -1.38887040907
